num,Hc1zero,Hc2zero,Tc,b300,cohere,curiet,dHc2dt,debyet,dens,dtcdp,element,g300,gamma,gap,gapene,gapmeth,isoel,isotope,lata,latb,latc,moment,nHc1zero,nHc2zero,ncohere,ndHc2dto,neelt,npenet,pHc1zero,pHc2zero,pcohere,pdHc2dto,penet,ppenet,rh300,rh300n,rh300p,spheat,spjump,str3,thc300,tp300,tp300p,uHc1,uHc2,ub,ucohere,udHc2dt,udtcdp,ug,ugamma,ugap,uhall,ujump,umoment,upenet,uthc,utp,uye,ye300
112864,,,5.07,,,,,,,,Cr0.0033V0.9967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112865,,,4.78,,,,,,,,Cr0.0081V0.9919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112866,,,4.57,,,,,,,,Cr0.0132V0.9868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112867,,,3.89,,,,,,,,Cr0.0265V0.9735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112868,,,6.71,,,,,,,,Ti0.5V0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112869,,,6.03,,,,,,,,Ti0.1V0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112870,,,5.58,,,,,,,,Ti0.03V0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112871,,,5.42,,,,,,,,Ti0.01V0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112872,,,4.8,,,,,,,,Cr0.01V0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112873,,,4.08,,,,,,,,Cr0.02V0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112874,,,3.66,,,,,,,,Cr0.026V0.974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112875,,,1.89,,,,,,,,Cr0.055V0.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112876,,,4.52,,,,,,,,Co0.007V0.993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112877,,,3.28,,,,,,,,Co0.017V0.983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112878,,,2.61,,,,,,,,Co0.02V0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112879,,,1.48,,,,,,,,Co0.03V0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112880,,,3.82,,,,,,,,Ni0.011V0.989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112881,,,3.29,,,,,,,,Ni0.02V0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112882,,,2.11,,,,,,,,Ni0.03V0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112883,,,8.6,,,,,,,,Nb0.25Zr0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112884,,,9.45,,,,,,,,Nb0.35Zr0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112885,,,10.3,,,,,,,,Nb0.5Zr0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112886,,,1.86,,,,,,,,Nb0.005Zr0.995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112887,,,10.4,,,,,,,,Nb0.5Zr0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112888,,,10.7,,,,,,,,Nb0.75Zr0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112889,,,18.1,,,,,,,,Nb3Sn1,,,,,,,,5.2921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112890,,,16.5,,,,,,,,Nb3Sn0.8Sb0.2,,,,,,,,5.2862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112891,,,15.8,,,,,,,,Nb3Sn0.7Sb0.3,,,,,,,,5.2829999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112892,,,14.4,,,,,,,,Nb3Sn0.5Sb0.5,,,,,,,,5.2822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112893,,,18.2,,,,,,,,Al1Nb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112894,,,17.0,,,,,,,,Si1V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112895,,,16.0,,,,,,,,Ga1Nb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112896,,,18.0,,,,,,,,NbSn3,,,,,,,,5.2872,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112897,,,17.9,,,,,,,,Nb2.85Ti0.15Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112898,,,16.4,,,,,,,,Nb2.7Ti0.3Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112899,,,15.6,,,,,,,,Nb2.55Ti0.45Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112900,,,18.1,,,,,,,,Nb2.85Zr0.15Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112901,,,18.1,,,,,,,,Nb2.7Zr0.3Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112902,,,17.9,,,,,,,,Nb2.55Zr0.45Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112903,,,17.7,,,,,,,,Nb2.34Zr0.66Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112904,,,17.7,,,,,,,,Nb2.1Zr0.9Sn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112905,,,17.7,,,,,,,,Nb2.934V0.066Sn1,,,,,,,,5.2844,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112906,,,17.1,,,,,,,,Nb2.85V0.15Sn1,,,,,,,,5.2791,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112907,,,15.9,,,,,,,,Nb2.7V0.3Sn1,,,,,,,,5.2731,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112908,,,15.0,,,,,,,,Nb2.55V0.45Sn1,,,,,,,,5.2671,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112909,,,18.3,,,,,,,,Nb2.85Ta0.15Sn1,,,,,,,,5.2858,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112910,,,18.0,,,,,,,,Nb2.7Ta0.3Sn1,,,,,,,,2.2849,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112911,,,17.3,,,,,,,,Nb2.4Ta0.6Sn1,,,,,,,,5.2837,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112912,,,16.0,,,,,,,,Nb2.1Ta0.9Sn1,,,,,,,,5.2826,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112913,,,14.1,,,,,,,,Nb1.8Ta1.2Sn1,,,,,,,,5.2809,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112914,,,14.5,,,,,,,,Ga1V3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Cr3Si(A15),,,,,,,,,,,,,,,,,,,,
112915,,,4.23,,,,,,,,Mo0.2Nb0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112916,,,5.3,,,,,,,,Mo0.15Nb0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112917,,,8.58,,,,,,,,Mo0.02Nb0.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112918,,,9.1,,,,,,,,Nb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112919,,,5.4,,,,,,,,Nb0.4Ta0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112920,,,4.64,,,,,,,,Nb0.2Ta0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112921,,,4.55,,,,,,,,Nb0.1Ta0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112922,,,4.45,,,,,,,,Nb0.05Ta0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112923,,,4.48,,,,,,,,Ta1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112924,,,1.53,,,,,,,,Pd1Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112925,,,1.77,,,,,,,,Pd1.05Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112926,,,2.2,,,,,,,,Pd1.25Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112927,,,2.21,,,,,,,,Pd1.5Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112928,,,2.25,,,,,,,,Pd1.75Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112929,,,6.35,,,,,,,0.45,Nb1Se2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112930,,,6.35,,,,,,,0.7,Nb1Se2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112931,,,7.0,,,,,,,0.45,Nb1Se2.2,,,,,,,,3.44,,25.2,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112932,,,7.17,,,,,,,0.495,Nb1Se2,,,,,,,,3.45,,12.54,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112933,,,7.02,,,,,,,0.7,Nb1Se2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112934,,,7.05,,,,,,,0.45,Nb1.01Se2,,,,,,,,3.44,,12.55,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112935,,,6.75,,,,,,,0.41,Nb1.02Se2,,,,,,,,3.45,,12.57,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112936,,,4.86,,,,,,,0.8,Nb1.05Se2,,,,,,,,3.45,,12.59,,,,,,,,,,,,,,,,,,,2H-NbSe2,,,,,,,,,K/GPa,,,,,,,,,,,
112937,,,3.734,,,,,,,,Sn1,,1.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mj/mol.K2,,,,,,,,,
112938,,3.19,9.16,,,,,,,,Nb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112939,,2.91,9.27,,,,,,,,Nb0.999Y0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112940,,3.01,9.26,,,,,,,,Nb0.98Y0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112941,,2.95,9.18,,,,,,,,Gd0.001Nb0.999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112942,,2.93,9.19,,,,,,,,Gd0.01Nb0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112943,,4.8,5.8,,,,,,,,P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,,,,,,,,,,
112944,,,0.8,,,,3.7,,,,O0.95Ti1,,0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe/K,,,mj/mol.K2,,,,,,,,,
112945,,,0.64,,,,3.4,,,,O1Ti1,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe/K,,,mj/mol.K2,,,,,,,,,
112946,,,0.54,,,,4.4,,,,O1.06Ti1,,0.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe/K,,,mj/mol.K2,,,,,,,,,
112947,,,1.0,,,,,,,,O1.07Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112948,470.0,,,,,,,,,,Pb0.975Tl0.025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oe,,,,,,,,,,,,,,,,
112949,385.0,,,,,,,,,,Pb0.95Tl0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oe,,,,,,,,,,,,,,,,
112950,270.0,,,,,,,,,,Pb0.9Tl0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oe,,,,,,,,,,,,,,,,
112951,155.0,,,,,,,,,,Pb0.75Tl0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oe,,,,,,,,,,,,,,,,
112952,60.0,,,,,,,,,,Pb0.5Tl0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oe,,,,,,,,,,,,,,,,
112953,,4.2,9.23,,,,,280.0,,,Nb1,,7.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112954,,5.08,9.02,,,,,279.0,,,Nb0.98Ta0.02,,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112955,,6.14,8.87,,,,,272.0,,,Nb0.96Ta0.04,,7.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112956,,6.15,8.76,,,,,270.0,,,Nb0.94Ta0.06,,7.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112957,,7.7,8.4,,,,,271.0,,,Nb0.9Ta0.1,,7.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112958,,8.5,8.08,,,,,260.0,,,Nb0.85Ta0.15,,7.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112959,,9.2,7.17,,,,,259.0,,,Nb0.7Ta0.3,,6.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112960,,,6.56,,,,,260.0,,,Nb0.6Ta0.4,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,kOe,,,,,,mj/mol.K2,,,,,,,,,
112961,,,4.1,,,,,,,,Be13W1,,,,,,,,10.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112962,,,5.9,,,,,,,,Re2Zr1,,,,,,,,5.2620000000000005,,,,,,,,,,,,,,,,,,,,,MgZn2(Laves),,,,,,,,,,,,,,,,,,,,
112963,,,3.0,,,,,,,,Re24Zr5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112964,,,2.9,,,,,,,,Ga7Pt3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CaF2,,,,,,,,,,,,,,,,,,,,
112965,,,1.74,,,,,,,,Ga1Pt1,,,,,,,,4.91,,,,,,,,,,,,,,,,,,,,,FeS,,,,,,,,,,,,,,,,,,,,
112966,,,1.75,,,,,,,,Al1Ge2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112967,,,5.8,,,,,,,,Al2Ca1Si1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112968,,,2.1,,,,,,,,Al1Pd1Mo6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112969,,,11.3,,,,,,,,Nb3Sn0.5Ge0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112970,,,16.7,,,,,,,,Nb3Sn0.5Zr0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112971,,,6.4,,,,,,,,Nb3Zr0.5In0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112972,,,5.2,,,,,,,,Nb5Zr2Be8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112973,,,4.8,,,,,,,,Nb4.4Re1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112974,,,5.6,,,,,,,,Mg2Nb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112975,,,,,,,,,,,Ag1Te1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112976,,,,,,,,,,,Al5Y2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112977,,,,,,,,,,,Al4Ca1,,,,,,,,4.36,,11.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112978,,,,,,,,,,,Al2Ca1,,,,,,,,8.038,,,,,,,,,,,,,,,,,,,,,MgCu2(Laves),,,,,,,,,,,,,,,,,,,,
112979,,,,,,,,,,,As2Pd3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112980,,,,,,,,,,,As1W1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112981,,,,,,,,,,,As1Zn1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112982,,,,,,,,,,,Au1Sb2,,,,,,,,6.657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112983,,,,,,,,,,,Au1Te2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112984,,,,,,,,,,,Be1Cr2,,,,,,,,4.27,,6.94,,,,,,,,,,,,,,,,,,,MgZn2(Laves),,,,,,,,,,,,,,,,,,,,
112985,,,,,,,,,,,Be2Mo1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MgZn2(Laves),,,,,,,,,,,,,,,,,,,,
112986,,,,,,,,,,,Be2Re1,,,,,,,,4.354,,7.101,,,,,,,,,,,,,,,,,,,MgZn2(Laves),,,,,,,,,,,,,,,,,,,,
112987,,,,,,,,,,,Be2W1,,,,,,,,4.446000000000001,,7.289,,,,,,,,,,,,,,,,,,,MgZn2(Laves),,,,,,,,,,,,,,,,,,,,
112988,,,,,,,,,,,Be2Zr1,,,,,,,,3.82,,3.24,,,,,,,,,,,,,,,,,,,AlB2,,,,,,,,,,,,,,,,,,,,
112989,,,,,,,,,,,Be13Mo1,,,,,,,,7.271,,4.234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112990,,,,,,,,,,,Be13Zr1,,,,,,,,10.047,,,,,,,,,,,,,,,,,,,,,NaZn13,,,,,,,,,,,,,,,,,,,,
112991,,,,,,,,,,,Ca3Ge1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112992,,,,,,,,,,,Ca2Si1,,,,,,,,4.743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112993,,,,,,,,,,,Ca1Si1,,,,,,,,3.91,4.59,10.795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112994,,,,,,,,,,,Ca1Si2,,,,,,,,10.4,,,,,,,,,,,,,,,,,,,,,CaSi2,,,,,,,,,,,,,,,,,,,,
112995,,,,,,,,,,,Fe1Sb2,,,,,,,,3.195,5.831,6.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112996,,,,,,,,,,,Ge2Pd1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112997,,,,,,,,,,,K2Te3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112998,,,,,,,,,,,Na1Te1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112999,,,,,,,,,,,Na3Sb1,,,,,,,,5.3660000000000005,,9.515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113000,,,,,,,,,,,Ni1Sb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113001,,,,,,,,,,,Ni1P1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113002,,,,,,,,,,,Ga3Zr1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113003,,,9.64,,,,,,,,V66.6Zr33.3,,,,,,,,7.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113004,,,6.13,,,,,,,,Zr33.3V61.8Nb4.8,,,,,,,,7.437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113005,,,6.3,,,,,,,,Zr33.3V59.25Nb7.35,,,,,,,,7.449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113006,,,5.34,,,,,,,,Zr33.3V56.7Nb9.9,,,,,,,,7.4639999999999995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113007,,,,,,,,,,,Zr33.3V53.95Nb12.05,,,,,,,,5.27,,8.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113008,,,,,,,,,,,Zr33.3V51.2Nb15.4,,,,,,,,5.27,,8.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113009,,,,,,,,,,,Zr33.3V48Nb18.27,,,,,,,,5.28,,8.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113010,,,4.36,,,,,,,,Zr33.3V45.5Nb21.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113011,,,5.45,,,,,,,,Zr33.3V39.3Nb27.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113013,,,,,,,,,,,Zr32.2V64.3Nb3.53,,,,,,,,7.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113014,,,9.65,,,,,,,,Zr31V61.8Nb7.2,,,,,,,,7.435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113015,,,9.58,,,,,,,,Zr29.8V59.4Nb10.8,,,,,,,,7.432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113016,,,8.56,,,,,,,,Zr28.4V56.8Nb14.8,,,,,,,,7.433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113017,,,4.46,,,,,,,,Zr27.1V54.1Nb18.8,,,,,,,,5.257999999999999,,8.585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113018,,,4.34,,,,,,,,Zr25.8V51.3Nb22.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113019,,,4.6,,,,,,,,Zr24.3V48.5Nb27.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113020,,,5.42,,,,,,,,Zr23V45.5Nb31.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113021,,,0.72,,,,,,,,O0.92Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113022,,,0.47,,,,,,,,O0.86Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113023,,,0.7,,,,,,,,O0.91Ti1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113024,,,7.83,,,,,,,,Pb0.95Sb0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113025,,,7.388,,,,,,,,Bi0.05Pb0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113026,,,7.268,,,,,,,,Pb0.95Sn0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113027,,,7.091,,,,,,,,In0.05Pb0.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113028,,,7.055,,,,,,,,Pb0.95Tl0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113029,,,4.67,,,,,,,,Pb0.4Tl0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113030,,,1.65,,,,,,,,Pd0.52Sb0.48,,,,,,,,4.077,5.587000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113031,,,1.67,,,,,229.0,,,Pd0.51Sb0.49,,1.42,,,,,,4.078,5.5920000000000005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mj/mol.K2,,,,,,,,,
