,fit num,MSE,R2,unc. Tc,epsilon,penalty,data set,par0,par1,par2,par3,par4,par5,par6,par7,par8,par9,par10,par11,par12,par13,par14,par15,par16,par17,par18,par19,par20,par21,par22,par23,par24,par25,par26,par27,par28,par29,par30,par31,par32,par33,par34,par35,par36,par37,par38,par39,par40,par41,par42,par43,par44,par45,par46,par47,par48,par49,par50,par51,par52,par53,par54,par55,par56,par57,par58,par59,par60,par61,par62,par63,par64,par65,par66,par67,par68,par69,par70,par71,par72,par73,par74,par75,par76,par77,par78,par79,par80,par81
25,8,0.009519357303358345,0.71915587517265,18.049930850489133,0.1,0.001,test,0.19286771573544154,-0.03730002717580889,0.0928937088500346,-0.07934324952263244,-0.07673873020676537,0.0782020352229569,-0.07208451399604117,0.04615289841618153,0.08975080630120258,0.000925291678078342,-0.0758269622869881,-0.0014437817133953097,-0.05900062143569275,0.0026993311602922293,0.05030681484333092,0.011218245584106803,-0.18961221328178415,0.06917948762037486,0.10899387549035261,0.01709266895737369,-0.07425307212844989,-0.03212740012731042,-0.021528246755964778,0.46260504163197047,-0.0057622196923349175,-0.5179673298919204,0.10268156417137193,0.06055489283012363,0.05535709622396148,-0.012327419826923952,-0.04618332733394251,-0.039865360418061525,-0.076658810674532,0.0016733072186285963,0.0526361065479693,0.020130776636294305,0.047002198189178605,-0.046675074255359376,-0.037301715217300836,-0.001893831122452196,0.05762383230724287,-0.01120215180379831,-0.005635863721992939,0.08766497608136431,0.018082031821949514,-0.0914935819531379,0.012231791244031447,-0.04005658608289945,-0.13014092330789542,-0.025577986153516773,0.15375887207537556,-0.05901916041235779,0.06078631806012665,-0.11142991193752666,-0.054706728880058265,0.09809949140050737,-0.04290821951858351,0.047272764718355925,-0.04810392030645299,0.027979202214427554,-0.00033079769329338204,0.017552035436899392,-0.01726762904785888,0.137453919926339,0.0009073272075816911,-0.0966415699580884,0.018347966558691968,0.007843634255068736,-0.11809943134417764,-0.034250894645652535,0.11624473125776812,0.0005328399090721678,0.003303210245608286,0.034003122433246616,0.02587125526356082,-0.06831204219100796,0.15988930882597865,-0.12125961506478587,0.04279583624015224,-0.0002137018737023258,-0.006747597958821357,-0.04321868133920766
26,8,0.009340303550198943,0.7293157642970485,17.879370486836464,0.1,0.001,eval,0.19286771573544154,-0.03730002717580889,0.0928937088500346,-0.07934324952263244,-0.07673873020676537,0.0782020352229569,-0.07208451399604117,0.04615289841618153,0.08975080630120258,0.000925291678078342,-0.0758269622869881,-0.0014437817133953097,-0.05900062143569275,0.0026993311602922293,0.05030681484333092,0.011218245584106803,-0.18961221328178415,0.06917948762037486,0.10899387549035261,0.01709266895737369,-0.07425307212844989,-0.03212740012731042,-0.021528246755964778,0.46260504163197047,-0.0057622196923349175,-0.5179673298919204,0.10268156417137193,0.06055489283012363,0.05535709622396148,-0.012327419826923952,-0.04618332733394251,-0.039865360418061525,-0.076658810674532,0.0016733072186285963,0.0526361065479693,0.020130776636294305,0.047002198189178605,-0.046675074255359376,-0.037301715217300836,-0.001893831122452196,0.05762383230724287,-0.01120215180379831,-0.005635863721992939,0.08766497608136431,0.018082031821949514,-0.0914935819531379,0.012231791244031447,-0.04005658608289945,-0.13014092330789542,-0.025577986153516773,0.15375887207537556,-0.05901916041235779,0.06078631806012665,-0.11142991193752666,-0.054706728880058265,0.09809949140050737,-0.04290821951858351,0.047272764718355925,-0.04810392030645299,0.027979202214427554,-0.00033079769329338204,0.017552035436899392,-0.01726762904785888,0.137453919926339,0.0009073272075816911,-0.0966415699580884,0.018347966558691968,0.007843634255068736,-0.11809943134417764,-0.034250894645652535,0.11624473125776812,0.0005328399090721678,0.003303210245608286,0.034003122433246616,0.02587125526356082,-0.06831204219100796,0.15988930882597865,-0.12125961506478587,0.04279583624015224,-0.0002137018737023258,-0.006747597958821357,-0.04321868133920766
27,9,0.009392410419007974,0.7281502709406378,17.92917305930611,0.1,0.0001,train,0.19282705052186117,-0.037164001208908115,0.09515911665855306,-0.08080547975668001,-0.07916542396887481,0.07973615156771381,-0.0736560549085791,0.047629770619084,0.08942705232488195,0.0013325346400792223,-0.07713339375035945,-0.00017330749773973353,-0.05892202125094004,-0.006866638141896986,0.05017847322906162,0.019195001264857337,-0.20116683801831786,0.07111579326268494,0.10995813490428193,0.01616643952913701,-0.07777388411896766,-0.02734224490228657,-0.019886875120370504,0.46498284074796037,-0.007333501180684749,-0.521479582849927,0.1135743628469806,0.057975279924240536,0.055020272570619595,-0.012255770991928676,-0.04512937427983297,-0.04105334416942741,-0.077405012991277,0.0014192564183055732,0.053407759291858495,0.021150593485152427,0.04750044543726491,-0.04736507821600089,-0.03731782922290178,-0.002361611333257462,0.05855868838375895,-0.011796922569527673,-0.0051377418559138644,0.08733158005818077,0.016873965509107167,-0.09067010511037207,0.013666789893573788,-0.04080470643770113,-0.13125259783976614,-0.025852116062393904,0.15560471797434708,-0.05983831164279528,0.0595419720107348,-0.10895023579684486,-0.053979039131485995,0.09645024733751582,-0.04447431849968362,0.04726691265407371,-0.050505650820593516,0.027874246188863114,0.0028126507315386763,0.01630440189340889,-0.017327611042384124,0.13722739487387603,0.0017375429588264945,-0.09744347510028055,0.01882126256930664,0.0077858313392651195,-0.12062998195732044,-0.03419685711174977,0.11938980193448305,-0.00021909959086740768,0.004820970182362804,0.02762749423972388,0.02514844127736999,-0.06331358782071408,0.16187816469170238,-0.12086854409310598,0.04190879878825438,0.00020894220461355458,-0.005715430485704355,-0.043097334851147695
28,9,0.009530529729464247,0.7188262615094667,18.060519925819243,0.1,0.0001,test,0.19282705052186117,-0.037164001208908115,0.09515911665855306,-0.08080547975668001,-0.07916542396887481,0.07973615156771381,-0.0736560549085791,0.047629770619084,0.08942705232488195,0.0013325346400792223,-0.07713339375035945,-0.00017330749773973353,-0.05892202125094004,-0.006866638141896986,0.05017847322906162,0.019195001264857337,-0.20116683801831786,0.07111579326268494,0.10995813490428193,0.01616643952913701,-0.07777388411896766,-0.02734224490228657,-0.019886875120370504,0.46498284074796037,-0.007333501180684749,-0.521479582849927,0.1135743628469806,0.057975279924240536,0.055020272570619595,-0.012255770991928676,-0.04512937427983297,-0.04105334416942741,-0.077405012991277,0.0014192564183055732,0.053407759291858495,0.021150593485152427,0.04750044543726491,-0.04736507821600089,-0.03731782922290178,-0.002361611333257462,0.05855868838375895,-0.011796922569527673,-0.0051377418559138644,0.08733158005818077,0.016873965509107167,-0.09067010511037207,0.013666789893573788,-0.04080470643770113,-0.13125259783976614,-0.025852116062393904,0.15560471797434708,-0.05983831164279528,0.0595419720107348,-0.10895023579684486,-0.053979039131485995,0.09645024733751582,-0.04447431849968362,0.04726691265407371,-0.050505650820593516,0.027874246188863114,0.0028126507315386763,0.01630440189340889,-0.017327611042384124,0.13722739487387603,0.0017375429588264945,-0.09744347510028055,0.01882126256930664,0.0077858313392651195,-0.12062998195732044,-0.03419685711174977,0.11938980193448305,-0.00021909959086740768,0.004820970182362804,0.02762749423972388,0.02514844127736999,-0.06331358782071408,0.16187816469170238,-0.12086854409310598,0.04190879878825438,0.00020894220461355458,-0.005715430485704355,-0.043097334851147695
29,9,0.009351429605846992,0.7289933285375151,17.89001616153863,0.1,0.0001,eval,0.19282705052186117,-0.037164001208908115,0.09515911665855306,-0.08080547975668001,-0.07916542396887481,0.07973615156771381,-0.0736560549085791,0.047629770619084,0.08942705232488195,0.0013325346400792223,-0.07713339375035945,-0.00017330749773973353,-0.05892202125094004,-0.006866638141896986,0.05017847322906162,0.019195001264857337,-0.20116683801831786,0.07111579326268494,0.10995813490428193,0.01616643952913701,-0.07777388411896766,-0.02734224490228657,-0.019886875120370504,0.46498284074796037,-0.007333501180684749,-0.521479582849927,0.1135743628469806,0.057975279924240536,0.055020272570619595,-0.012255770991928676,-0.04512937427983297,-0.04105334416942741,-0.077405012991277,0.0014192564183055732,0.053407759291858495,0.021150593485152427,0.04750044543726491,-0.04736507821600089,-0.03731782922290178,-0.002361611333257462,0.05855868838375895,-0.011796922569527673,-0.0051377418559138644,0.08733158005818077,0.016873965509107167,-0.09067010511037207,0.013666789893573788,-0.04080470643770113,-0.13125259783976614,-0.025852116062393904,0.15560471797434708,-0.05983831164279528,0.0595419720107348,-0.10895023579684486,-0.053979039131485995,0.09645024733751582,-0.04447431849968362,0.04726691265407371,-0.050505650820593516,0.027874246188863114,0.0028126507315386763,0.01630440189340889,-0.017327611042384124,0.13722739487387603,0.0017375429588264945,-0.09744347510028055,0.01882126256930664,0.0077858313392651195,-0.12062998195732044,-0.03419685711174977,0.11938980193448305,-0.00021909959086740768,0.004820970182362804,0.02762749423972388,0.02514844127736999,-0.06331358782071408,0.16187816469170238,-0.12086854409310598,0.04190879878825438,0.00020894220461355458,-0.005715430485704355,-0.043097334851147695
30,10,0.00939955206320694,0.7279435663830305,17.935988106688114,0.1,1e-05,train,0.1929225189854026,-0.03740966732472315,0.09515092030660542,-0.08011869530547944,-0.07914600619956476,0.07901469621934813,-0.07344201720471868,0.04743650034036582,0.08928335761904264,0.0012848152845380434,-0.07681235214055412,-0.0005119788157143598,-0.05784855665616763,-0.0066198484970809105,0.049365621617337305,0.019031904390431134,-0.20111426645253638,0.07148631877386322,0.10966627701345912,0.016198297174371806,-0.07795846752853282,-0.02684822977631219,-0.02043553571554051,0.46546882537792933,-0.006925835545201545,-0.5219614123093025,0.11360693556704261,0.05788011045308812,0.05562361452310246,-0.012359209075512313,-0.04507440920151886,-0.04161843236391092,-0.07702657113932372,0.0005681114008394186,0.053050299022708636,0.022016320519067226,0.047778259653771915,-0.04750625935367665,-0.03726798540071354,-0.002177229596823474,0.05842266860495441,-0.011564363949230771,-0.005158813851495579,0.08695000086794995,0.016910956335611703,-0.09019226183639296,0.01385497177324381,-0.041025443014006714,-0.13106849614260366,-0.025947765539720512,0.15560146929753238,-0.059787106856927855,0.05985433505748236,-0.10931071548970993,-0.05424290392757556,0.09678566022444068,-0.04457745216549208,0.04743941652309272,-0.050487533500426056,0.027868143577469723,0.0024524295788141692,0.016414008448619857,-0.017129660819693904,0.13750157648297173,0.0016947926299841793,-0.09763680971585816,0.018914166985752674,0.007625465133959433,-0.12096730712201824,-0.0342552503711048,0.11993577172648956,-0.0004937610972057154,0.005197220515050629,0.025952491076056423,0.0250279362083493,-0.06197416860107444,0.1613680540977291,-0.12100139381737741,0.042125159236953716,0.00044675807439307775,-0.006119940470643783,-0.042956422782776144
31,10,0.009537109727706435,0.7186321356048702,18.066753455747182,0.1,1e-05,test,0.1929225189854026,-0.03740966732472315,0.09515092030660542,-0.08011869530547944,-0.07914600619956476,0.07901469621934813,-0.07344201720471868,0.04743650034036582,0.08928335761904264,0.0012848152845380434,-0.07681235214055412,-0.0005119788157143598,-0.05784855665616763,-0.0066198484970809105,0.049365621617337305,0.019031904390431134,-0.20111426645253638,0.07148631877386322,0.10966627701345912,0.016198297174371806,-0.07795846752853282,-0.02684822977631219,-0.02043553571554051,0.46546882537792933,-0.006925835545201545,-0.5219614123093025,0.11360693556704261,0.05788011045308812,0.05562361452310246,-0.012359209075512313,-0.04507440920151886,-0.04161843236391092,-0.07702657113932372,0.0005681114008394186,0.053050299022708636,0.022016320519067226,0.047778259653771915,-0.04750625935367665,-0.03726798540071354,-0.002177229596823474,0.05842266860495441,-0.011564363949230771,-0.005158813851495579,0.08695000086794995,0.016910956335611703,-0.09019226183639296,0.01385497177324381,-0.041025443014006714,-0.13106849614260366,-0.025947765539720512,0.15560146929753238,-0.059787106856927855,0.05985433505748236,-0.10931071548970993,-0.05424290392757556,0.09678566022444068,-0.04457745216549208,0.04743941652309272,-0.050487533500426056,0.027868143577469723,0.0024524295788141692,0.016414008448619857,-0.017129660819693904,0.13750157648297173,0.0016947926299841793,-0.09763680971585816,0.018914166985752674,0.007625465133959433,-0.12096730712201824,-0.0342552503711048,0.11993577172648956,-0.0004937610972057154,0.005197220515050629,0.025952491076056423,0.0250279362083493,-0.06197416860107444,0.1613680540977291,-0.12100139381737741,0.042125159236953716,0.00044675807439307775,-0.006119940470643783,-0.042956422782776144
32,10,0.009357146945805342,0.7288276386551079,17.8954841851286,0.1,1e-05,eval,0.1929225189854026,-0.03740966732472315,0.09515092030660542,-0.08011869530547944,-0.07914600619956476,0.07901469621934813,-0.07344201720471868,0.04743650034036582,0.08928335761904264,0.0012848152845380434,-0.07681235214055412,-0.0005119788157143598,-0.05784855665616763,-0.0066198484970809105,0.049365621617337305,0.019031904390431134,-0.20111426645253638,0.07148631877386322,0.10966627701345912,0.016198297174371806,-0.07795846752853282,-0.02684822977631219,-0.02043553571554051,0.46546882537792933,-0.006925835545201545,-0.5219614123093025,0.11360693556704261,0.05788011045308812,0.05562361452310246,-0.012359209075512313,-0.04507440920151886,-0.04161843236391092,-0.07702657113932372,0.0005681114008394186,0.053050299022708636,0.022016320519067226,0.047778259653771915,-0.04750625935367665,-0.03726798540071354,-0.002177229596823474,0.05842266860495441,-0.011564363949230771,-0.005158813851495579,0.08695000086794995,0.016910956335611703,-0.09019226183639296,0.01385497177324381,-0.041025443014006714,-0.13106849614260366,-0.025947765539720512,0.15560146929753238,-0.059787106856927855,0.05985433505748236,-0.10931071548970993,-0.05424290392757556,0.09678566022444068,-0.04457745216549208,0.04743941652309272,-0.050487533500426056,0.027868143577469723,0.0024524295788141692,0.016414008448619857,-0.017129660819693904,0.13750157648297173,0.0016947926299841793,-0.09763680971585816,0.018914166985752674,0.007625465133959433,-0.12096730712201824,-0.0342552503711048,0.11993577172648956,-0.0004937610972057154,0.005197220515050629,0.025952491076056423,0.0250279362083493,-0.06197416860107444,0.1613680540977291,-0.12100139381737741,0.042125159236953716,0.00044675807439307775,-0.006119940470643783,-0.042956422782776144
33,11,0.00939480329622979,0.7280810125718695,17.93145679562775,0.1,1e-06,train,0.19287611925616985,-0.03751882419826243,0.09476775560659596,-0.07998662945047148,-0.07882032147591146,0.07892877148928272,-0.07357320275911051,0.04762534897138779,0.09006303216358698,0.0012097732210759771,-0.07743021196601284,-0.0005150976119598821,-0.0574364617798168,-0.006672413031139132,0.048983014393144286,0.019152622086426895,-0.2009890694045041,0.07117969907738902,0.10983779791151943,0.01609326313123874,-0.07811319156004945,-0.027046258835189303,-0.020424773710588765,0.4655699133295565,-0.00687749239588919,-0.5221234957952886,0.11369906177523699,0.05804164541447481,0.05479296530184584,-0.012409258237990547,-0.04466978854783762,-0.041403906247349895,-0.0773152410157875,0.001036167770020571,0.05341586324735723,0.021574578613966378,0.04776349639443275,-0.04740415622601018,-0.03757948361005155,-0.002270354662624198,0.058761454773300616,-0.011713238820797384,-0.005039642957468133,0.08714401083572937,0.016827426728855028,-0.0904175072098319,0.013798607909508412,-0.040993079485593234,-0.13126793703901368,-0.025957612379480837,0.15566056771751466,-0.05976538629372864,0.05971540167146296,-0.10915435525854295,-0.05415864754458649,0.09673442991240719,-0.04442642384975475,0.04726279434910746,-0.05033044219828321,0.027859696902849177,0.0024436721482588557,0.016419388649296034,-0.01741317901970832,0.13762138061583387,0.0018113791340983328,-0.0976860481160958,0.018960594173066607,0.007663256729814176,-0.1207164618877005,-0.03430517812040068,0.1198381691995017,-0.0006051987528108489,0.005218789333468582,0.0264300686284815,0.025006102531757647,-0.062448159331015114,0.16143555024421452,-0.12085650850395505,0.04190193481195467,0.0004161550400619212,-0.005819497087167154,-0.042971179497601486
34,11,0.009531478907857873,0.7187982584451035,18.06141925822652,0.1,1e-06,test,0.19287611925616985,-0.03751882419826243,0.09476775560659596,-0.07998662945047148,-0.07882032147591146,0.07892877148928272,-0.07357320275911051,0.04762534897138779,0.09006303216358698,0.0012097732210759771,-0.07743021196601284,-0.0005150976119598821,-0.0574364617798168,-0.006672413031139132,0.048983014393144286,0.019152622086426895,-0.2009890694045041,0.07117969907738902,0.10983779791151943,0.01609326313123874,-0.07811319156004945,-0.027046258835189303,-0.020424773710588765,0.4655699133295565,-0.00687749239588919,-0.5221234957952886,0.11369906177523699,0.05804164541447481,0.05479296530184584,-0.012409258237990547,-0.04466978854783762,-0.041403906247349895,-0.0773152410157875,0.001036167770020571,0.05341586324735723,0.021574578613966378,0.04776349639443275,-0.04740415622601018,-0.03757948361005155,-0.002270354662624198,0.058761454773300616,-0.011713238820797384,-0.005039642957468133,0.08714401083572937,0.016827426728855028,-0.0904175072098319,0.013798607909508412,-0.040993079485593234,-0.13126793703901368,-0.025957612379480837,0.15566056771751466,-0.05976538629372864,0.05971540167146296,-0.10915435525854295,-0.05415864754458649,0.09673442991240719,-0.04442642384975475,0.04726279434910746,-0.05033044219828321,0.027859696902849177,0.0024436721482588557,0.016419388649296034,-0.01741317901970832,0.13762138061583387,0.0018113791340983328,-0.0976860481160958,0.018960594173066607,0.007663256729814176,-0.1207164618877005,-0.03430517812040068,0.1198381691995017,-0.0006051987528108489,0.005218789333468582,0.0264300686284815,0.025006102531757647,-0.062448159331015114,0.16143555024421452,-0.12085650850395505,0.04190193481195467,0.0004161550400619212,-0.005819497087167154,-0.042971179497601486
35,11,0.009352303992813815,0.7289679885936309,17.890852527312745,0.1,1e-06,eval,0.19287611925616985,-0.03751882419826243,0.09476775560659596,-0.07998662945047148,-0.07882032147591146,0.07892877148928272,-0.07357320275911051,0.04762534897138779,0.09006303216358698,0.0012097732210759771,-0.07743021196601284,-0.0005150976119598821,-0.0574364617798168,-0.006672413031139132,0.048983014393144286,0.019152622086426895,-0.2009890694045041,0.07117969907738902,0.10983779791151943,0.01609326313123874,-0.07811319156004945,-0.027046258835189303,-0.020424773710588765,0.4655699133295565,-0.00687749239588919,-0.5221234957952886,0.11369906177523699,0.05804164541447481,0.05479296530184584,-0.012409258237990547,-0.04466978854783762,-0.041403906247349895,-0.0773152410157875,0.001036167770020571,0.05341586324735723,0.021574578613966378,0.04776349639443275,-0.04740415622601018,-0.03757948361005155,-0.002270354662624198,0.058761454773300616,-0.011713238820797384,-0.005039642957468133,0.08714401083572937,0.016827426728855028,-0.0904175072098319,0.013798607909508412,-0.040993079485593234,-0.13126793703901368,-0.025957612379480837,0.15566056771751466,-0.05976538629372864,0.05971540167146296,-0.10915435525854295,-0.05415864754458649,0.09673442991240719,-0.04442642384975475,0.04726279434910746,-0.05033044219828321,0.027859696902849177,0.0024436721482588557,0.016419388649296034,-0.01741317901970832,0.13762138061583387,0.0018113791340983328,-0.0976860481160958,0.018960594173066607,0.007663256729814176,-0.1207164618877005,-0.03430517812040068,0.1198381691995017,-0.0006051987528108489,0.005218789333468582,0.0264300686284815,0.025006102531757647,-0.062448159331015114,0.16143555024421452,-0.12085650850395505,0.04190193481195467,0.0004161550400619212,-0.005819497087167154,-0.042971179497601486
36,12,0.0112982657420912,0.6729880463259643,19.66426060199242,0.1,0.2,train,0.1709382264919943,-0.003641186002541528,0.09768073566045869,-0.30707111095631934,0.005126076343315261,0.2631393616954297,-0.18172140635056372,-0.07832148792840325,-0.006143302734801628,-0.0054511147349823935,-0.013910036494402896,0.056573245099128096,0.13413479221314223,-0.07233592119002481,-0.1250886474171328,0.0991809554538142,0.03157365016117582,0.014462924618316263,0.027117012575759752,0.02794529209616496,-0.05408555746507862,0.00475727702625483,0.04924854217355027,0.15763575532756272,-0.0962197908143849,-0.09419909618337205,0.14565560214183404,0.0365699641345418,0.12486971717732058,-0.05172577589653317,-0.12097306795005464,0.03882205146418746,-0.1007633348395012,0.015205631030222818,0.03769281414827759,-0.0011693796533766997,0.05643177376438535,-0.010869869812384714,-0.011240537993008452,0.0022051968272924797,0.06324473373951821,-0.04850391641934041,-0.02492547795257277,0.050623664488839044,0.0434938235650068,-0.08316355716197313,-0.015022452397405007,-0.006689851530478767,-0.042249885902477934,-0.01826614431535509,0.05432863503261263,-0.0065330893749408515,0.0372130894634242,-0.08445982623356577,-0.01454019284690961,0.056929257747432224,-0.022019536905593926,0.035636684847971,-0.042921379634876126,0.010212409002699896,0.016184144364331007,0.008874430494447154,0.011258978305420617,0.09035819380216577,-0.04194659199569608,-0.0059912621418109135,0.0016397839579447475,0.0051879755407421195,-0.051825969240434026,-0.07609739375551008,0.030186353833572998,0.06850007737131376,0.04095272346960293,0.09724409591061187,-0.0376787015638693,-0.09627853679484212,-0.011161313417024595,-3.6386864049759774e-05,0.007235138817043694,0.0483635945418345,0.007986341140614297,-0.055649267910850606
37,12,0.011577832632117145,0.6584258611852557,19.906062439222108,0.1,0.2,test,0.1709382264919943,-0.003641186002541528,0.09768073566045869,-0.30707111095631934,0.005126076343315261,0.2631393616954297,-0.18172140635056372,-0.07832148792840325,-0.006143302734801628,-0.0054511147349823935,-0.013910036494402896,0.056573245099128096,0.13413479221314223,-0.07233592119002481,-0.1250886474171328,0.0991809554538142,0.03157365016117582,0.014462924618316263,0.027117012575759752,0.02794529209616496,-0.05408555746507862,0.00475727702625483,0.04924854217355027,0.15763575532756272,-0.0962197908143849,-0.09419909618337205,0.14565560214183404,0.0365699641345418,0.12486971717732058,-0.05172577589653317,-0.12097306795005464,0.03882205146418746,-0.1007633348395012,0.015205631030222818,0.03769281414827759,-0.0011693796533766997,0.05643177376438535,-0.010869869812384714,-0.011240537993008452,0.0022051968272924797,0.06324473373951821,-0.04850391641934041,-0.02492547795257277,0.050623664488839044,0.0434938235650068,-0.08316355716197313,-0.015022452397405007,-0.006689851530478767,-0.042249885902477934,-0.01826614431535509,0.05432863503261263,-0.0065330893749408515,0.0372130894634242,-0.08445982623356577,-0.01454019284690961,0.056929257747432224,-0.022019536905593926,0.035636684847971,-0.042921379634876126,0.010212409002699896,0.016184144364331007,0.008874430494447154,0.011258978305420617,0.09035819380216577,-0.04194659199569608,-0.0059912621418109135,0.0016397839579447475,0.0051879755407421195,-0.051825969240434026,-0.07609739375551008,0.030186353833572998,0.06850007737131376,0.04095272346960293,0.09724409591061187,-0.0376787015638693,-0.09627853679484212,-0.011161313417024595,-3.6386864049759774e-05,0.007235138817043694,0.0483635945418345,0.007986341140614297,-0.055649267910850606
38,12,0.011543838411298048,0.6654567958474935,19.876817391792773,0.1,0.2,eval,0.1709382264919943,-0.003641186002541528,0.09768073566045869,-0.30707111095631934,0.005126076343315261,0.2631393616954297,-0.18172140635056372,-0.07832148792840325,-0.006143302734801628,-0.0054511147349823935,-0.013910036494402896,0.056573245099128096,0.13413479221314223,-0.07233592119002481,-0.1250886474171328,0.0991809554538142,0.03157365016117582,0.014462924618316263,0.027117012575759752,0.02794529209616496,-0.05408555746507862,0.00475727702625483,0.04924854217355027,0.15763575532756272,-0.0962197908143849,-0.09419909618337205,0.14565560214183404,0.0365699641345418,0.12486971717732058,-0.05172577589653317,-0.12097306795005464,0.03882205146418746,-0.1007633348395012,0.015205631030222818,0.03769281414827759,-0.0011693796533766997,0.05643177376438535,-0.010869869812384714,-0.011240537993008452,0.0022051968272924797,0.06324473373951821,-0.04850391641934041,-0.02492547795257277,0.050623664488839044,0.0434938235650068,-0.08316355716197313,-0.015022452397405007,-0.006689851530478767,-0.042249885902477934,-0.01826614431535509,0.05432863503261263,-0.0065330893749408515,0.0372130894634242,-0.08445982623356577,-0.01454019284690961,0.056929257747432224,-0.022019536905593926,0.035636684847971,-0.042921379634876126,0.010212409002699896,0.016184144364331007,0.008874430494447154,0.011258978305420617,0.09035819380216577,-0.04194659199569608,-0.0059912621418109135,0.0016397839579447475,0.0051879755407421195,-0.051825969240434026,-0.07609739375551008,0.030186353833572998,0.06850007737131376,0.04095272346960293,0.09724409591061187,-0.0376787015638693,-0.09627853679484212,-0.011161313417024595,-3.6386864049759774e-05,0.007235138817043694,0.0483635945418345,0.007986341140614297,-0.055649267910850606
